# Region type : patch cOutlet
# Faces  :     1744
# Area   :     4.2541269e-05
# Time         	average(U)	average(p)	average(T)
0.088          	(-1.3652793e-01 -1.1851047e+01 1.9327419e-02)	1.0549263e+05	2.9081410e+02
0.0880001      	(-1.3198589e-01 -1.1845436e+01 1.7277301e-02)	1.0548851e+05	2.9081148e+02
0.0880005      	(-1.1718058e-01 -1.1836279e+01 1.2143375e-02)	1.0548022e+05	2.9080662e+02
0.0880009      	(-1.0259106e-01 -1.1837802e+01 9.0980751e-03)	1.0547806e+05	2.9080668e+02
0.0880013      	(-8.8806335e-02 -1.1847661e+01 8.2235703e-03)	1.0548095e+05	2.9080998e+02
0.0880016      	(-7.5769464e-02 -1.1863909e+01 9.4424120e-03)	1.0548785e+05	2.9081620e+02
0.088002       	(-6.3330703e-02 -1.1884885e+01 1.2713832e-02)	1.0549779e+05	2.9082454e+02
0.0880024      	(-5.1442075e-02 -1.1908674e+01 1.7884466e-02)	1.0550983e+05	2.9083425e+02
0.0880028      	(-4.0078531e-02 -1.1933438e+01 2.4792762e-02)	1.0552298e+05	2.9084371e+02
0.0880032      	(-2.8944368e-02 -1.1957641e+01 3.3348305e-02)	1.0553623e+05	2.9085369e+02
0.0880035      	(-1.7926891e-02 -1.1979709e+01 4.3415053e-02)	1.0554877e+05	2.9086292e+02
0.0880039      	(-7.0167312e-03 -1.1998313e+01 5.4559478e-02)	1.0555980e+05	2.9087078e+02
0.0880043      	(3.9313949e-03 -1.2012348e+01 6.6347989e-02)	1.0556864e+05	2.9087682e+02
0.0880047      	(1.5125842e-02 -1.2021032e+01 7.8415878e-02)	1.0557478e+05	2.9088072e+02
0.0880051      	(2.6704207e-02 -1.2024003e+01 9.0368335e-02)	1.0557800e+05	2.9088248e+02
0.0880055      	(3.8743055e-02 -1.2021726e+01 1.0187163e-01)	1.0557855e+05	2.9088240e+02
0.0880058      	(5.1275700e-02 -1.2015519e+01 1.1276971e-01)	1.0557712e+05	2.9088101e+02
0.0880062      	(6.4135993e-02 -1.2006921e+01 1.2287920e-01)	1.0557447e+05	2.9087886e+02
0.0880066      	(7.6949182e-02 -1.1996985e+01 1.3179393e-01)	1.0557107e+05	2.9087624e+02
0.088007       	(8.9352364e-02 -1.1985977e+01 1.3913192e-01)	1.0556696e+05	2.9087312e+02
0.0880074      	(1.0109635e-01 -1.1973945e+01 1.4493033e-01)	1.0556213e+05	2.9086949e+02
0.0880077      	(1.1200456e-01 -1.1960812e+01 1.4924314e-01)	1.0555657e+05	2.9086543e+02
0.0880081      	(1.2196523e-01 -1.1947311e+01 1.5203378e-01)	1.0555067e+05	2.9086135e+02
0.0880085      	(1.3073610e-01 -1.1935216e+01 1.5325099e-01)	1.0554536e+05	2.9085808e+02
0.0880089      	(1.3806934e-01 -1.1927063e+01 1.5279516e-01)	1.0554203e+05	2.9085672e+02
0.0880093      	(1.4362174e-01 -1.1925956e+01 1.5064288e-01)	1.0554239e+05	2.9085900e+02
0.0880096      	(1.4709218e-01 -1.1934867e+01 1.4682147e-01)	1.0554823e+05	2.9086533e+02
0.08801        	(1.4797007e-01 -1.1955223e+01 1.4131129e-01)	1.0556046e+05	2.9087646e+02
0.0880104      	(1.4593392e-01 -1.1985905e+01 1.3405529e-01)	1.0557855e+05	2.9089168e+02
0.0880108      	(1.4131728e-01 -1.2023682e+01 1.2482585e-01)	1.0560091e+05	2.9090967e+02
0.0880112      	(1.3488086e-01 -1.2065570e+01 1.1346315e-01)	1.0562592e+05	2.9092946e+02
0.0880115      	(1.2721045e-01 -1.2110559e+01 1.0042285e-01)	1.0565285e+05	2.9095081e+02
0.0880119      	(1.1838798e-01 -1.2159231e+01 8.6574384e-02)	1.0568173e+05	2.9097357e+02
0.0880123      	(1.0836350e-01 -1.2212296e+01 7.2746101e-02)	1.0571271e+05	2.9099825e+02
0.0880127      	(9.7322714e-02 -1.2269421e+01 5.9577903e-02)	1.0574544e+05	2.9102389e+02
0.0880131      	(8.5601965e-02 -1.2328437e+01 4.7265997e-02)	1.0577875e+05	2.9104901e+02
0.0880134      	(7.3694716e-02 -1.2385246e+01 3.5828420e-02)	1.0581064e+05	2.9107263e+02
0.0880138      	(6.1616770e-02 -1.2434654e+01 2.5482648e-02)	1.0583902e+05	2.9109273e+02
0.0880142      	(4.9469046e-02 -1.2473027e+01 1.6769081e-02)	1.0586233e+05	2.9110826e+02
0.0880146      	(3.7407252e-02 -1.2499022e+01 9.9620728e-03)	1.0587976e+05	2.9111962e+02
0.088015       	(2.5925990e-02 -1.2513561e+01 5.1260348e-03)	1.0589161e+05	2.9112656e+02
0.0880154      	(1.5591844e-02 -1.2519267e+01 2.2386164e-03)	1.0589896e+05	2.9113057e+02
0.0880157      	(6.7886600e-03 -1.2518719e+01 1.1805128e-03)	1.0590292e+05	2.9113246e+02
0.0880161      	(-5.5570867e-04 -1.2513173e+01 1.6983310e-03)	1.0590392e+05	2.9113224e+02
0.0880165      	(-6.7119029e-03 -1.2502322e+01 3.3786607e-03)	1.0590161e+05	2.9112945e+02
0.0880169      	(-1.1924494e-02 -1.2485097e+01 5.8379312e-03)	1.0589532e+05	2.9112353e+02
0.0880173      	(-1.6132904e-02 -1.2460729e+01 8.9698545e-03)	1.0588453e+05	2.9111413e+02
0.0880176      	(-1.8915043e-02 -1.2429185e+01 1.2740543e-02)	1.0586918e+05	2.9110131e+02
0.088018       	(-1.9793481e-02 -1.2391101e+01 1.7005828e-02)	1.0584952e+05	2.9108535e+02
0.0880184      	(-1.8535299e-02 -1.2347281e+01 2.1627711e-02)	1.0582609e+05	2.9106748e+02
0.0880188      	(-1.4998952e-02 -1.2298784e+01 2.6576081e-02)	1.0579950e+05	2.9104719e+02
0.0880192      	(-9.1209378e-03 -1.2246761e+01 3.1786850e-02)	1.0577041e+05	2.9102579e+02
0.0880195      	(-1.2521885e-03 -1.2192630e+01 3.7074811e-02)	1.0573961e+05	2.9100330e+02
0.0880199      	(8.0412510e-03 -1.2137432e+01 4.2272819e-02)	1.0570754e+05	2.9097931e+02
0.0880203      	(1.8017420e-02 -1.2081429e+01 4.7612216e-02)	1.0567420e+05	2.9095375e+02
0.0880207      	(2.7672861e-02 -1.2024628e+01 5.3908510e-02)	1.0563958e+05	2.9092879e+02
0.0880211      	(3.6244403e-02 -1.1967410e+01 6.1880906e-02)	1.0560410e+05	2.9090157e+02
0.0880214      	(4.3440740e-02 -1.1911191e+01 7.1761267e-02)	1.0556851e+05	2.9087447e+02
0.0880218      	(4.8985709e-02 -1.1858710e+01 8.3175953e-02)	1.0553438e+05	2.9084882e+02
0.0880222      	(5.2575161e-02 -1.1813150e+01 9.5636593e-02)	1.0550359e+05	2.9082606e+02
0.0880226      	(5.4084170e-02 -1.1777467e+01 1.0832393e-01)	1.0547790e+05	2.9080744e+02
0.088023       	(5.3172953e-02 -1.1753160e+01 1.2040737e-01)	1.0545827e+05	2.9079357e+02
0.0880233      	(4.9587045e-02 -1.1740575e+01 1.3145615e-01)	1.0544517e+05	2.9078476e+02
0.0880237      	(4.3397113e-02 -1.1739772e+01 1.4099471e-01)	1.0543890e+05	2.9078124e+02
0.0880241      	(3.5200542e-02 -1.1750499e+01 1.4899224e-01)	1.0543932e+05	2.9078273e+02
0.0880245      	(2.5941154e-02 -1.1771601e+01 1.5571380e-01)	1.0544578e+05	2.9078869e+02
0.0880249      	(1.6560883e-02 -1.1801354e+01 1.6134540e-01)	1.0545736e+05	2.9079848e+02
0.0880253      	(7.6348234e-03 -1.1837802e+01 1.6602854e-01)	1.0547322e+05	2.9081150e+02
0.0880256      	(-6.2897344e-04 -1.1879008e+01 1.6960724e-01)	1.0549248e+05	2.9082698e+02
0.088026       	(-8.2855476e-03 -1.1922901e+01 1.7170678e-01)	1.0551415e+05	2.9084410e+02
0.0880264      	(-1.5244283e-02 -1.1967494e+01 1.7214505e-01)	1.0553722e+05	2.9086210e+02
0.0880268      	(-2.1095544e-02 -1.2010959e+01 1.7099004e-01)	1.0556077e+05	2.9088030e+02
0.0880272      	(-2.5385904e-02 -1.2051754e+01 1.6838507e-01)	1.0558399e+05	2.9089806e+02
0.0880275      	(-2.7832860e-02 -1.2088627e+01 1.6446193e-01)	1.0560618e+05	2.9091437e+02
0.0880279      	(-2.8304073e-02 -1.2120714e+01 1.5927911e-01)	1.0562678e+05	2.9092944e+02
0.0880283      	(-2.6821937e-02 -1.2147547e+01 1.5287391e-01)	1.0564550e+05	2.9094325e+02
0.0880287      	(-2.3455664e-02 -1.2169165e+01 1.4532625e-01)	1.0566226e+05	2.9095560e+02
0.0880291      	(-1.8391648e-02 -1.2186025e+01 1.3669877e-01)	1.0567711e+05	2.9096654e+02
0.0880294      	(-1.1800776e-02 -1.2198674e+01 1.2710424e-01)	1.0569009e+05	2.9097617e+02
0.0880298      	(-3.7186513e-03 -1.2207842e+01 1.1677741e-01)	1.0570136e+05	2.9098463e+02
0.0880302      	(5.6834871e-03 -1.2214071e+01 1.0591325e-01)	1.0571107e+05	2.9099201e+02
0.0880306      	(1.6265629e-02 -1.2217848e+01 9.4693582e-02)	1.0571936e+05	2.9099839e+02
0.088031       	(2.7818364e-02 -1.2219315e+01 8.3225676e-02)	1.0572626e+05	2.9100376e+02
0.0880313      	(4.0209748e-02 -1.2218509e+01 7.1642721e-02)	1.0573173e+05	2.9100805e+02
0.0880317      	(5.3283093e-02 -1.2215350e+01 6.0119453e-02)	1.0573561e+05	2.9101149e+02
0.0880321      	(6.6994644e-02 -1.2209635e+01 4.9000066e-02)	1.0573769e+05	2.9101315e+02
0.0880325      	(8.1373637e-02 -1.2201024e+01 3.8723010e-02)	1.0573766e+05	2.9101309e+02
0.0880329      	(9.6441510e-02 -1.2189321e+01 2.9712730e-02)	1.0573533e+05	2.9101121e+02
0.0880332      	(1.1219319e-01 -1.2174751e+01 2.2350604e-02)	1.0573079e+05	2.9100767e+02
0.0880336      	(1.2861261e-01 -1.2158367e+01 1.6951407e-02)	1.0572459e+05	2.9100301e+02
0.088034       	(1.4555149e-01 -1.2141853e+01 1.3726750e-02)	1.0571765e+05	2.9099799e+02
0.0880344      	(1.6262188e-01 -1.2126914e+01 1.2668804e-02)	1.0571091e+05	2.9099325e+02
0.0880348      	(1.7935543e-01 -1.2114683e+01 1.3553216e-02)	1.0570499e+05	2.9098915e+02
0.0880352      	(1.9512251e-01 -1.2105549e+01 1.6030590e-02)	1.0570006e+05	2.9098573e+02
0.0880355      	(2.0928450e-01 -1.2098866e+01 1.9665972e-02)	1.0569590e+05	2.9098281e+02
0.0880359      	(2.2128974e-01 -1.2093905e+01 2.3896372e-02)	1.0569230e+05	2.9098031e+02
0.0880363      	(2.3073028e-01 -1.2090396e+01 2.8101748e-02)	1.0568921e+05	2.9097820e+02
0.0880367      	(2.3717494e-01 -1.2088168e+01 3.1780351e-02)	1.0568666e+05	2.9097656e+02
0.0880371      	(2.4015450e-01 -1.2087244e+01 3.4476627e-02)	1.0568477e+05	2.9097547e+02
0.0880374      	(2.3914258e-01 -1.2087500e+01 3.5843924e-02)	1.0568355e+05	2.9097492e+02
0.0880378      	(2.3375225e-01 -1.2088479e+01 3.5711829e-02)	1.0568289e+05	2.9097469e+02
0.0880382      	(2.2379820e-01 -1.2089296e+01 3.4062022e-02)	1.0568241e+05	2.9097439e+02
0.0880386      	(2.0955357e-01 -1.2088138e+01 3.1308930e-02)	1.0568124e+05	2.9097319e+02
0.088039       	(1.9156785e-01 -1.2082607e+01 2.8160879e-02)	1.0567812e+05	2.9097017e+02
0.0880393      	(1.7056669e-01 -1.2070896e+01 2.5194671e-02)	1.0567199e+05	2.9096578e+02
0.0880397      	(1.4728846e-01 -1.2052558e+01 2.2922694e-02)	1.0566248e+05	2.9095781e+02
0.0880401      	(1.2262154e-01 -1.2028661e+01 2.1880167e-02)	1.0564994e+05	2.9094778e+02
0.0880405      	(9.7376245e-02 -1.2000823e+01 2.2691823e-02)	1.0563508e+05	2.9093676e+02
0.0880409      	(7.1990274e-02 -1.1970761e+01 2.5888706e-02)	1.0561873e+05	2.9092438e+02
0.0880412      	(4.6676670e-02 -1.1939957e+01 3.1880966e-02)	1.0560160e+05	2.9091199e+02
0.0880416      	(2.1450995e-02 -1.1909345e+01 4.0914200e-02)	1.0558412e+05	2.9089879e+02
0.088042       	(-3.2163750e-03 -1.1879269e+01 5.3047770e-02)	1.0556628e+05	2.9088575e+02
0.0880424      	(-2.6112878e-02 -1.1849431e+01 6.7720782e-02)	1.0554790e+05	2.9087162e+02
0.0880428      	(-4.5849975e-02 -1.1819627e+01 8.3898097e-02)	1.0552890e+05	2.9085756e+02
0.0880431      	(-6.1486255e-02 -1.1790729e+01 1.0068644e-01)	1.0550987e+05	2.9084337e+02
0.0880435      	(-7.2386509e-02 -1.1764734e+01 1.1735394e-01)	1.0549198e+05	2.9083050e+02
0.0880439      	(-7.8080769e-02 -1.1744388e+01 1.3319328e-01)	1.0547678e+05	2.9082023e+02
0.0880443      	(-7.8263191e-02 -1.1732432e+01 1.4748060e-01)	1.0546577e+05	2.9081315e+02
0.0880447      	(-7.2956824e-02 -1.1731045e+01 1.5947110e-01)	1.0546007e+05	2.9081079e+02
0.0880451      	(-6.2858482e-02 -1.1742157e+01 1.6792176e-01)	1.0546075e+05	2.9081358e+02
0.0880454      	(-4.9399113e-02 -1.1766361e+01 1.7143593e-01)	1.0546842e+05	2.9082168e+02
0.0880458      	(-3.4271139e-02 -1.1802571e+01 1.6928044e-01)	1.0548294e+05	2.9083476e+02
0.0880462      	(-1.8681120e-02 -1.1848449e+01 1.6139431e-01)	1.0550367e+05	2.9085166e+02
0.0880466      	(-3.1324751e-03 -1.1901428e+01 1.4836835e-01)	1.0552970e+05	2.9087206e+02
0.088047       	(1.2209555e-02 -1.1959375e+01 1.3125234e-01)	1.0556008e+05	2.9089589e+02
0.0880473      	(2.7204800e-02 -1.2020759e+01 1.1141273e-01)	1.0559386e+05	2.9092222e+02
0.0880477      	(4.1516946e-02 -1.2084369e+01 9.0049049e-02)	1.0563012e+05	2.9095038e+02
0.0880481      	(5.4750430e-02 -1.2148985e+01 6.8167862e-02)	1.0566801e+05	2.9097929e+02
0.0880485      	(6.6495279e-02 -1.2213422e+01 4.6621363e-02)	1.0570674e+05	2.9100906e+02
0.0880489      	(7.6649949e-02 -1.2275772e+01 2.6148951e-02)	1.0574523e+05	2.9103854e+02
0.0880492      	(8.5455436e-02 -1.2333175e+01 7.3987176e-03)	1.0578183e+05	2.9106613e+02
0.0880496      	(9.3203514e-02 -1.2382367e+01 -8.9692869e-03)	1.0581451e+05	2.9109027e+02
0.08805        	(9.9797633e-02 -1.2420808e+01 -2.2219396e-02)	1.0584161e+05	2.9110947e+02
0.0880504      	(1.0521356e-01 -1.2446627e+01 -3.1888367e-02)	1.0586181e+05	2.9112312e+02
0.0880508      	(1.0964310e-01 -1.2458569e+01 -3.7933427e-02)	1.0587417e+05	2.9113062e+02
0.0880511      	(1.1349157e-01 -1.2456025e+01 -4.0284354e-02)	1.0587821e+05	2.9113163e+02
0.0880515      	(1.1708975e-01 -1.2439610e+01 -3.8786525e-02)	1.0587409e+05	2.9112648e+02
0.0880519      	(1.2063810e-01 -1.2410827e+01 -3.3366327e-02)	1.0586242e+05	2.9111573e+02
0.0880523      	(1.2404927e-01 -1.2371615e+01 -2.4259814e-02)	1.0584399e+05	2.9110072e+02
0.0880527      	(1.2727186e-01 -1.2324718e+01 -1.1948866e-02)	1.0582014e+05	2.9108145e+02
0.088053       	(1.3096976e-01 -1.2273482e+01 3.0870743e-03)	1.0579272e+05	2.9106000e+02
0.0880534      	(1.3615118e-01 -1.2221523e+01 2.0050482e-02)	1.0576380e+05	2.9103801e+02
0.0880538      	(1.4351207e-01 -1.2172277e+01 3.8198809e-02)	1.0573539e+05	2.9101693e+02
0.0880542      	(1.5339589e-01 -1.2128397e+01 5.7028854e-02)	1.0570915e+05	2.9099820e+02
0.0880546      	(1.6587499e-01 -1.2091783e+01 7.5877706e-02)	1.0568629e+05	2.9098191e+02
0.088055       	(1.8053476e-01 -1.2063542e+01 9.3811723e-02)	1.0566761e+05	2.9096901e+02
0.0880553      	(1.9652300e-01 -1.2044235e+01 1.0993121e-01)	1.0565358e+05	2.9095975e+02
0.0880557      	(2.1284244e-01 -1.2033423e+01 1.2367451e-01)	1.0564416e+05	2.9095442e+02
0.0880561      	(2.2834819e-01 -1.2029861e+01 1.3445127e-01)	1.0563880e+05	2.9095159e+02
0.0880565      	(2.4203442e-01 -1.2032098e+01 1.4188705e-01)	1.0563669e+05	2.9095108e+02
0.0880569      	(2.5294223e-01 -1.2038701e+01 1.4583639e-01)	1.0563704e+05	2.9095227e+02
0.0880572      	(2.6029966e-01 -1.2048339e+01 1.4645746e-01)	1.0563913e+05	2.9095461e+02
0.0880576      	(2.6372817e-01 -1.2059500e+01 1.4403860e-01)	1.0564217e+05	2.9095749e+02
0.088058       	(2.6304884e-01 -1.2070328e+01 1.3872752e-01)	1.0564529e+05	2.9096020e+02
0.0880584      	(2.5811697e-01 -1.2079365e+01 1.3072900e-01)	1.0564775e+05	2.9096221e+02
0.0880588      	(2.4869858e-01 -1.2086292e+01 1.2059790e-01)	1.0564933e+05	2.9096342e+02
0.0880591      	(2.3481344e-01 -1.2091172e+01 1.0884154e-01)	1.0565009e+05	2.9096382e+02
0.0880595      	(2.1695797e-01 -1.2093979e+01 9.5704117e-02)	1.0565005e+05	2.9096330e+02
0.0880599      	(1.9605278e-01 -1.2093809e+01 8.1408566e-02)	1.0564883e+05	2.9096142e+02
0.0880603      	(1.7304838e-01 -1.2089658e+01 6.6190688e-02)	1.0564593e+05	2.9095819e+02
0.0880607      	(1.4869600e-01 -1.2081003e+01 5.0342053e-02)	1.0564105e+05	2.9095353e+02
0.088061       	(1.2371185e-01 -1.2068764e+01 3.4155829e-02)	1.0563453e+05	2.9094795e+02
0.0880614      	(9.9111368e-02 -1.2054768e+01 1.8011217e-02)	1.0562729e+05	2.9094216e+02
0.0880618      	(7.5726691e-02 -1.2040765e+01 2.2989479e-03)	1.0562022e+05	2.9093700e+02
0.0880622      	(5.4056301e-02 -1.2027382e+01 -1.2341287e-02)	1.0561357e+05	2.9093188e+02
0.0880626      	(3.4438886e-02 -1.2014023e+01 -2.4839409e-02)	1.0560695e+05	2.9092676e+02
0.0880629      	(1.6993099e-02 -1.2000230e+01 -3.4445584e-02)	1.0560015e+05	2.9092159e+02
0.0880633      	(1.7747085e-03 -1.1986295e+01 -4.1033881e-02)	1.0559331e+05	2.9091651e+02
0.0880637      	(-1.0987795e-02 -1.1972691e+01 -4.4817908e-02)	1.0558656e+05	2.9091160e+02
0.0880641      	(-2.1016896e-02 -1.1959935e+01 -4.6126683e-02)	1.0558003e+05	2.9090695e+02
0.0880645      	(-2.8030735e-02 -1.1948647e+01 -4.5211908e-02)	1.0557398e+05	2.9090320e+02
0.0880648      	(-3.1729436e-02 -1.1939687e+01 -4.2189838e-02)	1.0556895e+05	2.9089998e+02
0.0880652      	(-3.1700054e-02 -1.1933865e+01 -3.7183262e-02)	1.0556547e+05	2.9089855e+02
0.0880656      	(-2.7667912e-02 -1.1931830e+01 -3.0397406e-02)	1.0556409e+05	2.9089920e+02
0.088066       	(-1.9653964e-02 -1.1934031e+01 -2.2031407e-02)	1.0556536e+05	2.9090116e+02
0.0880664      	(-8.0143339e-03 -1.1940980e+01 -1.2618484e-02)	1.0556986e+05	2.9090729e+02
0.0880668      	(6.7336871e-03 -1.1953153e+01 -2.8198723e-03)	1.0557780e+05	2.9091436e+02
0.0880671      	(2.3773336e-02 -1.1969992e+01 6.7157386e-03)	1.0558860e+05	2.9092343e+02
0.0880675      	(4.1888564e-02 -1.1990105e+01 1.5468054e-02)	1.0560138e+05	2.9093391e+02
0.0880679      	(6.0120384e-02 -1.2012379e+01 2.3205991e-02)	1.0561554e+05	2.9094543e+02
0.0880683      	(7.8146647e-02 -1.2036451e+01 2.9935094e-02)	1.0563082e+05	2.9095785e+02
0.0880687      	(9.5856908e-02 -1.2062250e+01 3.5865003e-02)	1.0564704e+05	2.9097100e+02
0.088069       	(1.1303763e-01 -1.2089543e+01 4.1134218e-02)	1.0566388e+05	2.9098347e+02
0.0880694      	(1.2940513e-01 -1.2117519e+01 4.5565783e-02)	1.0568076e+05	2.9099685e+02
0.0880698      	(1.4446363e-01 -1.2144549e+01 4.9082134e-02)	1.0569697e+05	2.9100949e+02
0.0880702      	(1.5756437e-01 -1.2168388e+01 5.1565696e-02)	1.0571151e+05	2.9102050e+02
0.0880706      	(1.6807312e-01 -1.2186911e+01 5.3038582e-02)	1.0572340e+05	2.9102834e+02
0.0880709      	(1.7573590e-01 -1.2198357e+01 5.3763633e-02)	1.0573182e+05	2.9103376e+02
0.0880713      	(1.8029524e-01 -1.2201956e+01 5.4036255e-02)	1.0573643e+05	2.9103642e+02
0.0880717      	(1.8178900e-01 -1.2198360e+01 5.4425602e-02)	1.0573737e+05	2.9103634e+02
0.0880721      	(1.8066423e-01 -1.2188781e+01 5.5128687e-02)	1.0573499e+05	2.9103384e+02
0.0880725      	(1.7766578e-01 -1.2173904e+01 5.6198238e-02)	1.0572948e+05	2.9102906e+02
0.0880728      	(1.7326783e-01 -1.2154367e+01 5.7473261e-02)	1.0572099e+05	2.9102203e+02
0.0880732      	(1.6759063e-01 -1.2130247e+01 5.8987006e-02)	1.0570950e+05	2.9101275e+02
0.0880736      	(1.6059928e-01 -1.2101503e+01 6.0847630e-02)	1.0569498e+05	2.9100115e+02
0.088074       	(1.5229128e-01 -1.2068386e+01 6.2981646e-02)	1.0567758e+05	2.9098742e+02
0.0880744      	(1.4315366e-01 -1.2032054e+01 6.5151292e-02)	1.0565792e+05	2.9097210e+02
0.0880747      	(1.3406091e-01 -1.1994427e+01 6.6890740e-02)	1.0563695e+05	2.9095594e+02
0.0880751      	(1.2617195e-01 -1.1957018e+01 6.7511090e-02)	1.0561556e+05	2.9094005e+02
0.0880755      	(1.2051500e-01 -1.1921295e+01 6.6245312e-02)	1.0559466e+05	2.9092448e+02
0.0880759      	(1.1777670e-01 -1.1889325e+01 6.2529937e-02)	1.0557560e+05	2.9091080e+02
0.0880763      	(1.1810148e-01 -1.1864042e+01 5.6110061e-02)	1.0556016e+05	2.9090088e+02
0.0880767      	(1.2151065e-01 -1.1848479e+01 4.6886450e-02)	1.0555010e+05	2.9089492e+02
0.088077       	(1.2753552e-01 -1.1844105e+01 3.4952861e-02)	1.0554621e+05	2.9089420e+02
0.0880774      	(1.3483723e-01 -1.1850169e+01 2.0900562e-02)	1.0554825e+05	2.9089739e+02
0.0880778      	(1.4218587e-01 -1.1864896e+01 5.2542397e-03)	1.0555538e+05	2.9090431e+02
0.0880782      	(1.4906673e-01 -1.1886721e+01 -1.1815920e-02)	1.0556678e+05	2.9091434e+02
0.0880786      	(1.5536255e-01 -1.1914689e+01 -3.0179468e-02)	1.0558192e+05	2.9092709e+02
0.0880789      	(1.6089909e-01 -1.1948160e+01 -4.9423949e-02)	1.0560034e+05	2.9094222e+02
0.0880793      	(1.6548342e-01 -1.1986463e+01 -6.8874916e-02)	1.0562149e+05	2.9095925e+02
0.0880797      	(1.6901069e-01 -1.2028320e+01 -8.7753382e-02)	1.0564454e+05	2.9097746e+02
0.0880801      	(1.7141012e-01 -1.2071762e+01 -1.0530111e-01)	1.0566843e+05	2.9099543e+02
0.0880805      	(1.7265382e-01 -1.2114292e+01 -1.2083231e-01)	1.0569189e+05	2.9101291e+02
0.0880808      	(1.7272475e-01 -1.2153450e+01 -1.3395403e-01)	1.0571383e+05	2.9102917e+02
0.0880812      	(1.7172366e-01 -1.2187165e+01 -1.4448569e-01)	1.0573329e+05	2.9104311e+02
0.0880816      	(1.6993777e-01 -1.2214474e+01 -1.5238507e-01)	1.0574977e+05	2.9105460e+02
0.088082       	(1.6777061e-01 -1.2235413e+01 -1.5758679e-01)	1.0576322e+05	2.9106368e+02
0.0880824      	(1.6564928e-01 -1.2250635e+01 -1.5985554e-01)	1.0577391e+05	2.9107066e+02
0.0880827      	(1.6408492e-01 -1.2260817e+01 -1.5928349e-01)	1.0578212e+05	2.9107616e+02
0.0880831      	(1.6334728e-01 -1.2266483e+01 -1.5597649e-01)	1.0578811e+05	2.9108009e+02
0.0880835      	(1.6344426e-01 -1.2267996e+01 -1.5011646e-01)	1.0579203e+05	2.9108256e+02
0.0880839      	(1.6423318e-01 -1.2265676e+01 -1.4190491e-01)	1.0579399e+05	2.9108366e+02
0.0880843      	(1.6548766e-01 -1.2260056e+01 -1.3156663e-01)	1.0579425e+05	2.9108362e+02
0.0880846      	(1.6688510e-01 -1.2251834e+01 -1.1945457e-01)	1.0579315e+05	2.9108275e+02
0.088085       	(1.6816152e-01 -1.2241926e+01 -1.0609223e-01)	1.0579109e+05	2.9108157e+02
0.0880854      	(1.6889212e-01 -1.2230639e+01 -9.2005394e-02)	1.0578819e+05	2.9107985e+02
0.0880858      	(1.6851237e-01 -1.2217861e+01 -7.7725613e-02)	1.0578430e+05	2.9107780e+02
0.0880862      	(1.6657376e-01 -1.2202733e+01 -6.3586885e-02)	1.0577890e+05	2.9107371e+02
0.0880866      	(1.6282079e-01 -1.2184187e+01 -4.9603482e-02)	1.0577125e+05	2.9106814e+02
0.0880869      	(1.5721381e-01 -1.2161222e+01 -3.5669703e-02)	1.0576055e+05	2.9105965e+02
0.0880873      	(1.4968627e-01 -1.2132903e+01 -2.1665928e-02)	1.0574606e+05	2.9104808e+02
0.0880877      	(1.4001889e-01 -1.2099449e+01 -7.8333391e-03)	1.0572778e+05	2.9103410e+02
0.0880881      	(1.2795348e-01 -1.2061848e+01 5.3912007e-03)	1.0570634e+05	2.9101732e+02
0.0880885      	(1.1317250e-01 -1.2022039e+01 1.7521138e-02)	1.0568282e+05	2.9099916e+02
0.0880888      	(9.5519565e-02 -1.1982349e+01 2.8218710e-02)	1.0565857e+05	2.9098073e+02
0.0880892      	(7.5103106e-02 -1.1945627e+01 3.7342184e-02)	1.0563534e+05	2.9096344e+02
0.0880896      	(5.2348997e-02 -1.1914892e+01 4.4732322e-02)	1.0561503e+05	2.9094876e+02
0.08809        	(2.7883813e-02 -1.1893258e+01 5.0210742e-02)	1.0559945e+05	2.9093793e+02
0.0880904      	(2.7212961e-03 -1.1882565e+01 5.3566719e-02)	1.0558961e+05	2.9093145e+02
0.0880907      	(-2.1561156e-02 -1.1882277e+01 5.5208589e-02)	1.0558524e+05	2.9092899e+02
0.0880911      	(-4.3663341e-02 -1.1890940e+01 5.5588526e-02)	1.0558571e+05	2.9093023e+02
0.0880915      	(-6.3016692e-02 -1.1906884e+01 5.4840049e-02)	1.0559035e+05	2.9093466e+02
0.0880919      	(-7.9376362e-02 -1.1928768e+01 5.2815214e-02)	1.0559859e+05	2.9094187e+02
0.0880923      	(-9.2500067e-02 -1.1955323e+01 4.9386967e-02)	1.0560996e+05	2.9095147e+02
0.0880926      	(-1.0218420e-01 -1.1985139e+01 4.4467686e-02)	1.0562370e+05	2.9096261e+02
0.088093       	(-1.0813899e-01 -1.2016306e+01 3.8022013e-02)	1.0563874e+05	2.9097464e+02
0.0880934      	(-1.1000497e-01 -1.2045884e+01 3.0121461e-02)	1.0565362e+05	2.9098653e+02
0.0880938      	(-1.0749361e-01 -1.2070344e+01 2.0866402e-02)	1.0566660e+05	2.9099611e+02
0.0880942      	(-1.0050432e-01 -1.2085989e+01 1.0370671e-02)	1.0567576e+05	2.9100223e+02
0.0880945      	(-8.9063266e-02 -1.2089973e+01 -1.3434865e-03)	1.0567946e+05	2.9100371e+02
0.0880949      	(-7.3329618e-02 -1.2080939e+01 -1.4335503e-02)	1.0567666e+05	2.9100001e+02
